3.687132136420993,1.709864955433205,4.013887098760637,3.105795377930851,text
0.4680174546949123,0.26030114292789064,1.7965355242822305,4.376071535152778,pictogram
2.1422379501241586,1.9548847462766317,1.4335765064250763,3.169383517188626,pictogram
4.986274282357305,0.8241225367322728,4.61680977030688,4.292324910752347,pictogramandtext
4.42239495977101,0.39460652045013533,3.980133694697377,2.6331311753206696,static
0.5626134070941091,0.3786016739787179,3.076899557177252,4.750136790575934,pictogramandtext
2.5539895509999697,1.0862129208793485,4.9882636796602124,4.6219927009044826,text
2.7152493695364424,0.2937674390739189,4.080090731135503,4.65531854759916,pictogramandtext
4.615403542402529,0.14577749491304415,0.8596389762526868,4.47900979043647,static
0.05366701737721968,0.2598083960218458,4.997405386093817,4.6130754222061015,text
4.88956849327213,0.9292805326349303,4.644500410634002,4.204307544355187,text
2.0237284170909224,1.398783374595287,3.572697195685549,4.276547124747723,text
3.973144945969764,3.5848146252083577,1.5194814265313605,4.3851851819287635,pictogram
4.9045733784742005,0.04083005902343739,3.955613618005832,4.078157790434038,text
2.823746387915029,1.46966169397655,4.8431269888034825,3.7542742051280875,text
2.866166573344539,2.9739581518952534,0.053097139192711085,3.6886204739069317,pictogram
3.5810237484439007,0.79972811864314,4.010015513592975,3.7439299246640845,text
2.114031370783108,1.544232099749209,3.693073746448121,3.7944784910848024,text
4.186734065095418,0.9894103126899648,3.7075186323382674,4.387484998074449,pictogramandtext
2.6387044439155782,1.609856628895051,1.2098359709013995,3.490218480013908,pictogram
4.735777102795061,0.09516086438833282,4.5774540809886375,4.981962847929246,pictogramandtext
4.0009877569101455,0.9277077350133582,4.06020428702976,3.8650010191108213,static
4.271265605923886,0.8236589835537061,4.695879310043868,2.931195446243193,static
0.5989871005334657,0.17191449648837565,1.5181235723790634,3.6785604300551507,pictogram
0.25290580770513715,0.5438377142881381,4.3116345940022835,4.751364980995797,pictogramandtext
4.7018436709217335,0.531444799069681,0.9713636072309945,3.2418885417418264,static
